"Gene ID","GE Number","Taxa ID","Species","Kingdom","Column found"
"8","GE1071393","591946","Escherichia coli LF82","bacteria","nt.Taxa"
"8","GE1071393","585395","Escherichia coli O103:H2 str. 12009","bacteria","nt.Taxa"
"8","GE1071393","585396","Escherichia coli O111:H- str. 11128","bacteria","nt.Taxa"
"8","GE1071393","574521","Escherichia coli O127:H6 str. E2348/69","bacteria","nt.Taxa"
"8","GE1071393","573235","Escherichia coli O26:H11 str. 11368","bacteria","nt.Taxa"
"8","GE1071393","685038","Escherichia coli O83:H1 str. NRG 857C","bacteria","nt.Taxa"
"8","GE1071393","585035","Escherichia coli S88","bacteria","nt.Taxa"
"8","GE1071393","409438","Escherichia coli SE11","bacteria","nt.Taxa"
"8","GE1071393","431946","Escherichia coli SE15","bacteria","nt.Taxa"
"8","GE1071393","439855","Escherichia coli SMS-3-5","bacteria","nt.Taxa"
"8","GE1071393","316385","Escherichia coli str. K-12 substr. DH10B","bacteria","nt.Taxa"
"8","GE1071393","511145","Escherichia coli str. K-12 substr. MG1655","bacteria","nt.Taxa"
"8","GE1071393","316407","Escherichia coli str. K-12 substr. W3110","bacteria","nt.Taxa"
"8","GE1071393","869729","Escherichia coli UM146","bacteria","nt.Taxa"
"8","GE1071393","585056","Escherichia coli UMN026","bacteria","nt.Taxa"
"8","GE1071393","364106","Escherichia coli UTI89","bacteria","nt.Taxa"
"8","GE1071393","566546","Escherichia coli W","bacteria","nt.Taxa"
"8","GE1071393","344609","Shigella boydii CDC 3083-94","bacteria","nt.Taxa"
"8","GE1071393","300268","Shigella boydii Sb227","bacteria","nt.Taxa"
"8","GE1071393","623","Shigella flexneri","bacteria","patnt.Taxa"
"8","GE1071393","591020","Shigella flexneri 2002017","bacteria","nt.Taxa"
"8","GE1071393","198215","Shigella flexneri 2a str. 2457T","bacteria","nt.Taxa"
"8","GE1071393","198214","Shigella flexneri 2a str. 301","bacteria","nt.Taxa"
"8","GE1071393","373384","Shigella flexneri 5 str. 8401","bacteria","nt.Taxa"
"8","GE1071393","624","Shigella sonnei","bacteria","patnt.Taxa"
"8","GE1071393","300269","Shigella sonnei Ss046","bacteria","nt.Taxa"
"9","GE1071400","562","Escherichia coli","bacteria","nt.Taxa"
"9","GE1071400","562","Escherichia coli","bacteria","patnt.Taxa"
"9","GE1071400","866768","Escherichia coli BL21-Gold(DE3)pLysS AG","bacteria","nt.Taxa"
"9","GE1071400","216592","Escherichia coli 042","bacteria","nt.Taxa"
"9","GE1071400","362663","Escherichia coli 536","bacteria","nt.Taxa"
"9","GE1071400","585055","Escherichia coli 55989","bacteria","nt.Taxa"
"9","GE1071400","655817","Escherichia coli ABU 83972","bacteria","nt.Taxa"
"9","GE1071400","405955","Escherichia coli APEC O1","bacteria","nt.Taxa"
"9","GE1071400","481805","Escherichia coli ATCC 8739","bacteria","nt.Taxa"
"9","GE1071400","413997","Escherichia coli B str. REL606","bacteria","nt.Taxa"
"9","GE1071400","469008","Escherichia coli BL21(DE3)","bacteria","nt.Taxa"
"9","GE1071400","595496","Escherichia coli BW2952","bacteria","nt.Taxa"
"9","GE1071400","199310","Escherichia coli CFT073","bacteria","nt.Taxa"
"9","GE1071400","536056","Escherichia coli DH1","bacteria","nt.Taxa"
"9","GE1071400","331111","Escherichia coli E24377A","bacteria","nt.Taxa"
"9","GE1071400","585397","Escherichia coli ED1a","bacteria","nt.Taxa"
"9","GE1071400","316401","Escherichia coli ETEC H10407","bacteria","nt.Taxa"
"9","GE1071400","331112","Escherichia coli HS","bacteria","nt.Taxa"
"9","GE1071400","585034","Escherichia coli IAI1","bacteria","nt.Taxa"
"9","GE1071400","585057","Escherichia coli IAI39","bacteria","nt.Taxa"
"9","GE1071400","714962","Escherichia coli IHE3034","bacteria","nt.Taxa"
"9","GE1071400","591946","Escherichia coli LF82","bacteria","nt.Taxa"
"9","GE1071400","585395","Escherichia coli O103:H2 str. 12009","bacteria","nt.Taxa"
"9","GE1071400","585396","Escherichia coli O111:H- str. 11128","bacteria","nt.Taxa"
"9","GE1071400","574521","Escherichia coli O127:H6 str. E2348/69","bacteria","nt.Taxa"
"9","GE1071400","444450","Escherichia coli O157:H7 str. EC4115","bacteria","nt.Taxa"
"9","GE1071400","155864","Escherichia coli O157:H7 str. EDL933","bacteria","nt.Taxa"
"9","GE1071400","386585","Escherichia coli O157:H7 str. Sakai","bacteria","nt.Taxa"
"9","GE1071400","544404","Escherichia coli O157:H7 str. TW14359","bacteria","nt.Taxa"
"9","GE1071400","573235","Escherichia coli O26:H11 str. 11368","bacteria","nt.Taxa"
"9","GE1071400","701177","Escherichia coli O55:H7 str. CB9615","bacteria","nt.Taxa"
"9","GE1071400","685038","Escherichia coli O83:H1 str. NRG 857C","bacteria","nt.Taxa"
"9","GE1071400","585035","Escherichia coli S88","bacteria","nt.Taxa"
"9","GE1071400","409438","Escherichia coli SE11","bacteria","nt.Taxa"
"9","GE1071400","431946","Escherichia coli SE15","bacteria","nt.Taxa"
"9","GE1071400","439855","Escherichia coli SMS-3-5","bacteria","nt.Taxa"
"9","GE1071400","316385","Escherichia coli str. K-12 substr. DH10B","bacteria","nt.Taxa"
"9","GE1071400","511145","Escherichia coli str. K-12 substr. MG1655","bacteria","nt.Taxa"
"9","GE1071400","316407","Escherichia coli str. K-12 substr. W3110","bacteria","nt.Taxa"
"9","GE1071400","869729","Escherichia coli UM146","bacteria","nt.Taxa"
"9","GE1071400","585056","Escherichia coli UMN026","bacteria","nt.Taxa"
"9","GE1071400","364106","Escherichia coli UTI89","bacteria","nt.Taxa"
"9","GE1071400","566546","Escherichia coli W","bacteria","nt.Taxa"
"9","GE1071400","344609","Shigella boydii CDC 3083-94","bacteria","nt.Taxa"
"9","GE1071400","300268","Shigella boydii Sb227","bacteria","nt.Taxa"
"9","GE1071400","300267","Shigella dysenteriae Sd197","bacteria","nt.Taxa"
"9","GE1071400","623","Shigella flexneri","bacteria","patnt.Taxa"
"9","GE1071400","591020","Shigella flexneri 2002017","bacteria","nt.Taxa"
"9","GE1071400","198215","Shigella flexneri 2a str. 2457T","bacteria","nt.Taxa"
"9","GE1071400","198214","Shigella flexneri 2a str. 301","bacteria","nt.Taxa"
"9","GE1071400","373384","Shigella flexneri 5 str. 8401","bacteria","nt.Taxa"
"9","GE1071400","624","Shigella sonnei","bacteria","patnt.Taxa"
"9","GE1071400","300269","Shigella sonnei Ss046","bacteria","nt.Taxa"
"10","GE1071408","562","Escherichia coli","bacteria","nt.Taxa"
"10","GE1071408","562","Escherichia coli","bacteria","patnt.Taxa"
"10","GE1071408","866768","Escherichia coli BL21-Gold(DE3)pLysS AG","bacteria","nt.Taxa"
"10","GE1071408","216592","Escherichia coli 042","bacteria","nt.Taxa"
"10","GE1071408","362663","Escherichia coli 536","bacteria","nt.Taxa"
"10","GE1071408","585055","Escherichia coli 55989","bacteria","nt.Taxa"
"10","GE1071408","655817","Escherichia coli ABU 83972","bacteria","nt.Taxa"
"10","GE1071408","405955","Escherichia coli APEC O1","bacteria","nt.Taxa"
"10","GE1071408","413997","Escherichia coli B str. REL606","bacteria","nt.Taxa"
"10","GE1071408","469008","Escherichia coli BL21(DE3)","bacteria","nt.Taxa"
"10","GE1071408","595496","Escherichia coli BW2952","bacteria","nt.Taxa"
"10","GE1071408","199310","Escherichia coli CFT073","bacteria","nt.Taxa"
"10","GE1071408","536056","Escherichia coli DH1","bacteria","nt.Taxa"
"10","GE1071408","331111","Escherichia coli E24377A","bacteria","nt.Taxa"
"10","GE1071408","585397","Escherichia coli ED1a","bacteria","nt.Taxa"
"10","GE1071408","316401","Escherichia coli ETEC H10407","bacteria","nt.Taxa"
"10","GE1071408","331112","Escherichia coli HS","bacteria","nt.Taxa"
"10","GE1071408","585034","Escherichia coli IAI1","bacteria","nt.Taxa"
"10","GE1071408","585057","Escherichia coli IAI39","bacteria","nt.Taxa"
"10","GE1071408","714962","Escherichia coli IHE3034","bacteria","nt.Taxa"
"10","GE1071408","591946","Escherichia coli LF82","bacteria","nt.Taxa"
"10","GE1071408","585396","Escherichia coli O111:H- str. 11128","bacteria","nt.Taxa"
"10","GE1071408","574521","Escherichia coli O127:H6 str. E2348/69","bacteria","nt.Taxa"
"10","GE1071408","444450","Escherichia coli O157:H7 str. EC4115","bacteria","nt.Taxa"
"10","GE1071408","155864","Escherichia coli O157:H7 str. EDL933","bacteria","nt.Taxa"
"10","GE1071408","386585","Escherichia coli O157:H7 str. Sakai","bacteria","nt.Taxa"
"10","GE1071408","544404","Escherichia coli O157:H7 str. TW14359","bacteria","nt.Taxa"
"10","GE1071408","573235","Escherichia coli O26:H11 str. 11368","bacteria","nt.Taxa"
"10","GE1071408","701177","Escherichia coli O55:H7 str. CB9615","bacteria","nt.Taxa"
"10","GE1071408","685038","Escherichia coli O83:H1 str. NRG 857C","bacteria","nt.Taxa"
"10","GE1071408","585035","Escherichia coli S88","bacteria","nt.Taxa"
"10","GE1071408","409438","Escherichia coli SE11","bacteria","nt.Taxa"
"10","GE1071408","431946","Escherichia coli SE15","bacteria","nt.Taxa"
"10","GE1071408","439855","Escherichia coli SMS-3-5","bacteria","nt.Taxa"
"10","GE1071408","316385","Escherichia coli str. K-12 substr. DH10B","bacteria","nt.Taxa"
"10","GE1071408","511145","Escherichia coli str. K-12 substr. MG1655","bacteria","nt.Taxa"
"10","GE1071408","316407","Escherichia coli str. K-12 substr. W3110","bacteria","nt.Taxa"
"10","GE1071408","869729","Escherichia coli UM146","bacteria","nt.Taxa"
"10","GE1071408","364106","Escherichia coli UTI89","bacteria","nt.Taxa"
"10","GE1071408","566546","Escherichia coli W","bacteria","nt.Taxa"
"10","GE1071408","344609","Shigella boydii CDC 3083-94","bacteria","nt.Taxa"
"10","GE1071408","300268","Shigella boydii Sb227","bacteria","nt.Taxa"
"10","GE1071408","300267","Shigella dysenteriae Sd197","bacteria","nt.Taxa"
"10","GE1071408","623","Shigella flexneri","bacteria","patnt.Taxa"
"10","GE1071408","591020","Shigella flexneri 2002017","bacteria","nt.Taxa"
"10","GE1071408","198215","Shigella flexneri 2a str. 2457T","bacteria","nt.Taxa"
"10","GE1071408","198214","Shigella flexneri 2a str. 301","bacteria","nt.Taxa"
"10","GE1071408","373384","Shigella flexneri 5 str. 8401","bacteria","nt.Taxa"
"10","GE1071408","624","Shigella sonnei","bacteria","patnt.Taxa"
"10","GE1071408","300269","Shigella sonnei Ss046","bacteria","nt.Taxa"
"11","GE1071426","562","Escherichia coli","bacteria","nt.Taxa"
"11","GE1071426","562","Escherichia coli","bacteria","patnt.Taxa"
"11","GE1071426","866768","Escherichia coli BL21-Gold(DE3)pLysS AG","bacteria","nt.Taxa"
"11","GE1071426","585055","Escherichia coli 55989","bacteria","nt.Taxa"
"11","GE1071426","481805","Escherichia coli ATCC 8739","bacteria","nt.Taxa"
"11","GE1071426","413997","Escherichia coli B str. REL606","bacteria","nt.Taxa"
"11","GE1071426","469008","Escherichia coli BL21(DE3)","bacteria","nt.Taxa"
"11","GE1071426","595496","Escherichia coli BW2952","bacteria","nt.Taxa"
"11","GE1071426","536056","Escherichia coli DH1","bacteria","nt.Taxa"
"11","GE1071426","331111","Escherichia coli E24377A","bacteria","nt.Taxa"
"11","GE1071426","316401","Escherichia coli ETEC H10407","bacteria","nt.Taxa"
"11","GE1071426","331112","Escherichia coli HS","bacteria","nt.Taxa"
"11","GE1071426","585034","Escherichia coli IAI1","bacteria","nt.Taxa"
"11","GE1071426","585395","Escherichia coli O103:H2 str. 12009","bacteria","nt.Taxa"
"11","GE1071426","585396","Escherichia coli O111:H- str. 11128","bacteria","nt.Taxa"
"11","GE1071426","573235","Escherichia coli O26:H11 str. 11368","bacteria","nt.Taxa"
"11","GE1071426","409438","Escherichia coli SE11","bacteria","nt.Taxa"
"11","GE1071426","439855","Escherichia coli SMS-3-5","bacteria","nt.Taxa"
"11","GE1071426","316385","Escherichia coli str. K-12 substr. DH10B","bacteria","nt.Taxa"
"11","GE1071426","511145","Escherichia coli str. K-12 substr. MG1655","bacteria","nt.Taxa"
"11","GE1071426","316407","Escherichia coli str. K-12 substr. W3110","bacteria","nt.Taxa"
"11","GE1071426","566546","Escherichia coli W","bacteria","nt.Taxa"
"11","GE1071426","585054","Escherichia fergusonii ATCC 35469","bacteria","nt.Taxa"
"11","GE1071426","300267","Shigella dysenteriae Sd197","bacteria","nt.Taxa"
"11","GE1071426","624","Shigella sonnei","bacteria","patnt.Taxa"
"11","GE1071426","300269","Shigella sonnei Ss046","bacteria","nt.Taxa"
"12","GE1071431","290338","Citrobacter koseri ATCC BAA-895","bacteria","nt.Taxa"
"12","GE1071431","562","Escherichia coli","bacteria","nt.Taxa"
"12","GE1071431","562","Escherichia coli","bacteria","patnt.Taxa"
"12","GE1071431","866768","Escherichia coli BL21-Gold(DE3)pLysS AG","bacteria","nt.Taxa"
"12","GE1071431","216592","Escherichia coli 042","bacteria","nt.Taxa"
"12","GE1071431","362663","Escherichia coli 536","bacteria","nt.Taxa"
"12","GE1071431","585055","Escherichia coli 55989","bacteria","nt.Taxa"
"12","GE1071431","655817","Escherichia coli ABU 83972","bacteria","nt.Taxa"
"12","GE1071431","405955","Escherichia coli APEC O1","bacteria","nt.Taxa"
"12","GE1071431","481805","Escherichia coli ATCC 8739","bacteria","nt.Taxa"
"12","GE1071431","413997","Escherichia coli B str. REL606","bacteria","nt.Taxa"
"12","GE1071431","469008","Escherichia coli BL21(DE3)","bacteria","nt.Taxa"
"12","GE1071431","595496","Escherichia coli BW2952","bacteria","nt.Taxa"
"12","GE1071431","199310","Escherichia coli CFT073","bacteria","nt.Taxa"
"12","GE1071431","536056","Escherichia coli DH1","bacteria","nt.Taxa"
"12","GE1071431","331111","Escherichia coli E24377A","bacteria","nt.Taxa"
"12","GE1071431","585397","Escherichia coli ED1a","bacteria","nt.Taxa"
"12","GE1071431","316401","Escherichia coli ETEC H10407","bacteria","nt.Taxa"
"12","GE1071431","331112","Escherichia coli HS","bacteria","nt.Taxa"
"12","GE1071431","585034","Escherichia coli IAI1","bacteria","nt.Taxa"
"12","GE1071431","585057","Escherichia coli IAI39","bacteria","nt.Taxa"
"12","GE1071431","714962","Escherichia coli IHE3034","bacteria","nt.Taxa"
"12","GE1071431","591946","Escherichia coli LF82","bacteria","nt.Taxa"
"12","GE1071431","585395","Escherichia coli O103:H2 str. 12009","bacteria","nt.Taxa"
"12","GE1071431","585396","Escherichia coli O111:H- str. 11128","bacteria","nt.Taxa"
"12","GE1071431","574521","Escherichia coli O127:H6 str. E2348/69","bacteria","nt.Taxa"
"12","GE1071431","444450","Escherichia coli O157:H7 str. EC4115","bacteria","nt.Taxa"
"12","GE1071431","386585","Escherichia coli O157:H7 str. Sakai","bacteria","nt.Taxa"
"12","GE1071431","544404","Escherichia coli O157:H7 str. TW14359","bacteria","nt.Taxa"
"12","GE1071431","573235","Escherichia coli O26:H11 str. 11368","bacteria","nt.Taxa"
"12","GE1071431","701177","Escherichia coli O55:H7 str. CB9615","bacteria","nt.Taxa"
"12","GE1071431","685038","Escherichia coli O83:H1 str. NRG 857C","bacteria","nt.Taxa"
"12","GE1071431","585035","Escherichia coli S88","bacteria","nt.Taxa"
"12","GE1071431","409438","Escherichia coli SE11","bacteria","nt.Taxa"
"12","GE1071431","431946","Escherichia coli SE15","bacteria","nt.Taxa"
"12","GE1071431","439855","Escherichia coli SMS-3-5","bacteria","nt.Taxa"
"12","GE1071431","316385","Escherichia coli str. K-12 substr. DH10B","bacteria","nt.Taxa"
"12","GE1071431","511145","Escherichia coli str. K-12 substr. MG1655","bacteria","nt.Taxa"
"12","GE1071431","316407","Escherichia coli str. K-12 substr. W3110","bacteria","nt.Taxa"
"12","GE1071431","869729","Escherichia coli UM146","bacteria","nt.Taxa"
"12","GE1071431","585056","Escherichia coli UMN026","bacteria","nt.Taxa"
"12","GE1071431","364106","Escherichia coli UTI89","bacteria","nt.Taxa"
"12","GE1071431","566546","Escherichia coli W","bacteria","nt.Taxa"
"12","GE1071431","585054","Escherichia fergusonii ATCC 35469","bacteria","nt.Taxa"
"12","GE1071431","300267","Shigella dysenteriae Sd197","bacteria","nt.Taxa"
"12","GE1071431","623","Shigella flexneri","bacteria","patnt.Taxa"
"12","GE1071431","591020","Shigella flexneri 2002017","bacteria","nt.Taxa"
"12","GE1071431","198215","Shigella flexneri 2a str. 2457T","bacteria","nt.Taxa"
"12","GE1071431","198214","Shigella flexneri 2a str. 301","bacteria","nt.Taxa"
"12","GE1071431","373384","Shigella flexneri 5 str. 8401","bacteria","nt.Taxa"
"12","GE1071431","624","Shigella sonnei","bacteria","patnt.Taxa"
"12","GE1071431","300269","Shigella sonnei Ss046","bacteria","nt.Taxa"
"13","GE1071437","562","Escherichia coli","bacteria","nt.Taxa"
"13","GE1071437","562","Escherichia coli","bacteria","patnt.Taxa"
"13","GE1071437","866768","Escherichia coli BL21-Gold(DE3)pLysS AG","bacteria","nt.Taxa"
"13","GE1071437","216592","Escherichia coli 042","bacteria","nt.Taxa"
"13","GE1071437","362663","Escherichia coli 536","bacteria","nt.Taxa"
"13","GE1071437","585055","Escherichia coli 55989","bacteria","nt.Taxa"
"13","GE1071437","655817","Escherichia coli ABU 83972","bacteria","nt.Taxa"
"13","GE1071437","405955","Escherichia coli APEC O1","bacteria","nt.Taxa"
"13","GE1071437","481805","Escherichia coli ATCC 8739","bacteria","nt.Taxa"
"13","GE1071437","413997","Escherichia coli B str. REL606","bacteria","nt.Taxa"
"13","GE1071437","469008","Escherichia coli BL21(DE3)","bacteria","nt.Taxa"
"13","GE1071437","595496","Escherichia coli BW2952","bacteria","nt.Taxa"
"13","GE1071437","199310","Escherichia coli CFT073","bacteria","nt.Taxa"
"13","GE1071437","536056","Escherichia coli DH1","bacteria","nt.Taxa"
"13","GE1071437","331111","Escherichia coli E24377A","bacteria","nt.Taxa"
"13","GE1071437","585397","Escherichia coli ED1a","bacteria","nt.Taxa"
"13","GE1071437","316401","Escherichia coli ETEC H10407","bacteria","nt.Taxa"
"13","GE1071437","331112","Escherichia coli HS","bacteria","nt.Taxa"
"13","GE1071437","585034","Escherichia coli IAI1","bacteria","nt.Taxa"
"13","GE1071437","585057","Escherichia coli IAI39","bacteria","nt.Taxa"
"13","GE1071437","714962","Escherichia coli IHE3034","bacteria","nt.Taxa"
"13","GE1071437","591946","Escherichia coli LF82","bacteria","nt.Taxa"
"13","GE1071437","585395","Escherichia coli O103:H2 str. 12009","bacteria","nt.Taxa"
"13","GE1071437","585396","Escherichia coli O111:H- str. 11128","bacteria","nt.Taxa"
"13","GE1071437","574521","Escherichia coli O127:H6 str. E2348/69","bacteria","nt.Taxa"
"13","GE1071437","444450","Escherichia coli O157:H7 str. EC4115","bacteria","nt.Taxa"
"13","GE1071437","386585","Escherichia coli O157:H7 str. Sakai","bacteria","nt.Taxa"
"13","GE1071437","544404","Escherichia coli O157:H7 str. TW14359","bacteria","nt.Taxa"
"13","GE1071437","573235","Escherichia coli O26:H11 str. 11368","bacteria","nt.Taxa"
"13","GE1071437","701177","Escherichia coli O55:H7 str. CB9615","bacteria","nt.Taxa"
"13","GE1071437","685038","Escherichia coli O83:H1 str. NRG 857C","bacteria","nt.Taxa"
"13","GE1071437","585035","Escherichia coli S88","bacteria","nt.Taxa"
"13","GE1071437","409438","Escherichia coli SE11","bacteria","nt.Taxa"
"13","GE1071437","431946","Escherichia coli SE15","bacteria","nt.Taxa"
"13","GE1071437","439855","Escherichia coli SMS-3-5","bacteria","nt.Taxa"
"13","GE1071437","316385","Escherichia coli str. K-12 substr. DH10B","bacteria","nt.Taxa"
"13","GE1071437","511145","Escherichia coli str. K-12 substr. MG1655","bacteria","nt.Taxa"
"13","GE1071437","316407","Escherichia coli str. K-12 substr. W3110","bacteria","nt.Taxa"
"13","GE1071437","869729","Escherichia coli UM146","bacteria","nt.Taxa"
"13","GE1071437","585056","Escherichia coli UMN026","bacteria","nt.Taxa"
"13","GE1071437","364106","Escherichia coli UTI89","bacteria","nt.Taxa"
"13","GE1071437","566546","Escherichia coli W","bacteria","nt.Taxa"
